DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              12CO2                     12CO2_dry                 13CO2                     13CO2_dry                 CH4                       CH4_High_Precision        DasTemp                   Delta_2min                Delta_30s                 Delta_5min                Delta_Raw                 H2O                       MPVPosition               OutletValve               Ratio_2min                Ratio_30s                 Ratio_5min                Ratio_Raw                 SpectrumID                ch4_splinemax_for_correct peak87_baseave_spec       peak88_baseave            peak_75                   solenoid_valves           species                   
2018-02-08                23:41:03.604              38.98684727               935.684335                1518133263.604            0                         4.0045180151E+002         4.1680797096E+002         4.5122074394E+000         4.6960727364E+000         1.8598597333E+000         0.0000000000E+000         4.6250000000E+001         -1.2424681390E+001        -1.2485145402E+001        -1.2310343330E+001        -1.4791934095E+001        2.9753160988E+000         0.0000000000E+000         2.1215132813E+004         1.1099667825E-002         1.1098984252E-002         1.1100960469E-002         1.1072904961E-002         1.0500000000E+002         4.0229932275E+002         2.4123548862E+002         7.2153362210E+000         2.9693773441E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:04.620              38.98685904               935.684617                1518133264.621            0                         4.0059198912E+002         4.1695387099E+002         4.4955803567E+000         4.6787681264E+000         1.8598597333E+000         0.0000000000E+000         4.6250000000E+001         -1.2417914971E+001        -1.2394115667E+001        -1.2298790562E+001        -1.1269729983E+001        2.9753160988E+000         0.0000000000E+000         2.1204678711E+004         1.1099744323E-002         1.1100013384E-002         1.1101091078E-002         1.1112725074E-002         1.0500000000E+002         4.0229932275E+002         2.4131974056E+002         7.1892710104E+000         2.9693773441E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:05.779              38.98687244               935.684939                1518133265.779            0                         4.0059198912E+002         4.1695387099E+002         4.5031566150E+000         4.6866531052E+000         1.8294084977E+000         0.0000000000E+000         4.6250000000E+001         -1.2420340741E+001        -1.2404523557E+001        -1.2304294270E+001        -1.2602273470E+001        2.9753160988E+000         0.0000000000E+000         2.1255379373E+004         1.1099716898E-002         1.1099895719E-002         1.1101028856E-002         1.1097660066E-002         2.9000000000E+001         3.9565365861E+002         2.4131974056E+002         7.2010497824E+000         2.9693773441E+002         0.0000000000E+000         2.9000000000E+001         
2018-02-08                23:41:06.946              38.98688595               935.685263                1518133266.946            0                         4.0134734919E+002         4.1774001079E+002         4.5002639895E+000         4.6836426098E+000         1.8294084977E+000         0.0000000000E+000         4.6250000000E+001         -1.2420340741E+001        -1.2404523557E+001        -1.2304294270E+001        -1.2602273470E+001        2.9753160988E+000         0.0000000000E+000         2.1221131958E+004         1.1099716898E-002         1.1099895719E-002         1.1101028856E-002         1.1097660066E-002         1.0500000000E+002         3.9565365861E+002         2.4177370761E+002         7.1966235704E+000         2.9693773441E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:07.937              38.98689743               935.685538                1518133267.938            0                         4.0133518972E+002         4.1772735584E+002         4.5077675408E+000         4.6914519189E+000         1.8294084977E+000         0.0000000000E+000         4.6250000000E+001         -1.2416511534E+001        -1.2456385242E+001        -1.2312678630E+001        -1.3419757374E+001        2.9753160988E+000         0.0000000000E+000         2.1237160461E+004         1.1099760189E-002         1.1099309399E-002         1.1100934067E-002         1.1088418040E-002         1.0500000000E+002         3.9565365861E+002         2.4176639984E+002         7.2083939829E+000         2.9693773441E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:08.920              38.98690880               935.685811                1518133268.921            0                         4.0133497121E+002         4.1773089852E+002         4.5016068544E+000         4.6850823829E+000         1.8294084977E+000         0.0000000000E+000         4.6250000000E+001         -1.2427477976E+001        -1.2496064033E+001        -1.2326005073E+001        -1.3249961079E+001        2.9759332951E+000         0.0000000000E+000         2.1225906250E+004         1.1099636208E-002         1.1098860812E-002         1.1100783406E-002         1.1090337664E-002         1.1000000000E+001         3.9565365861E+002         2.4176626852E+002         7.1987531576E+000         2.9699933085E+002         0.0000000000E+000         1.1000000000E+001         
2018-02-08                23:41:09.893              38.98692007               935.686082                1518133269.894            0                         4.0096999816E+002         4.1735104997E+002         4.4977343431E+000         4.6810520366E+000         1.8294084977E+000         0.0000000000E+000         4.6250000000E+001         -1.2427477976E+001        -1.2496064033E+001        -1.2326005073E+001        -1.3249961079E+001        2.9759332951E+000         0.0000000000E+000         2.1214980286E+004         1.1099636208E-002         1.1098860812E-002         1.1100783406E-002         1.1090337664E-002         1.0500000000E+002         3.9565365861E+002         2.4154692181E+002         7.1926235088E+000         2.9699933085E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:10.891              38.98693162               935.686359                1518133270.892            0                         4.0087135141E+002         4.1724838260E+002         4.5167426294E+000         4.7008350585E+000         1.8294084977E+000         0.0000000000E+000         4.6250000000E+001         -1.2433315857E+001        -1.2615890789E+001        -1.2321332425E+001        -1.1808882909E+001        2.9759332951E+000         0.0000000000E+000         2.1215472656E+004         1.1099570209E-002         1.1097506116E-002         1.1100836232E-002         1.1106629706E-002         1.0500000000E+002         3.9565365861E+002         2.4148763569E+002         7.2224307115E+000         2.9699933085E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:12.056              38.98694509               935.686682                1518133272.056            0                         4.0087135141E+002         4.1724838260E+002         4.5167384866E+000         4.7008307469E+000         1.8444835340E+000         0.0000000000E+000         4.6250000000E+001         -1.2394569296E+001        -1.2459525107E+001        -1.2295119605E+001        -9.4885771628E+000        2.9759332951E+000         0.0000000000E+000         2.1231916744E+004         1.1100008256E-002         1.1099273901E-002         1.1101132580E-002         1.1132861813E-002         2.9000000000E+001         3.9897703539E+002         2.4148763569E+002         7.2224779768E+000         2.9699933085E+002         0.0000000000E+000         2.9000000000E+001         
2018-02-08                23:41:13.240              38.98695881               935.687011                1518133273.241            0                         4.0070535970E+002         4.1707562544E+002         4.4999673716E+000         4.6833760784E+000         1.8444835340E+000         0.0000000000E+000         4.6250000000E+001         -1.2394569296E+001        -1.2459525107E+001        -1.2295119605E+001        -9.4885771628E+000        2.9759332951E+000         0.0000000000E+000         2.1204459412E+004         1.1100008256E-002         1.1099273901E-002         1.1101132580E-002         1.1132861813E-002         1.0500000000E+002         3.9897703539E+002         2.4138787563E+002         7.1961413979E+000         2.9699933085E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:14.243              38.98697041               935.687290                1518133274.243            0                         4.0156725909E+002         4.1797265394E+002         4.5167916307E+000         4.7008860570E+000         1.8444835340E+000         0.0000000000E+000         4.6250000000E+001         -1.2400744637E+001        -1.2385672385E+001        -1.2281915474E+001        -1.0900771533E+001        2.9759332951E+000         0.0000000000E+000         2.1246378906E+004         1.1099938441E-002         1.1100108840E-002         1.1101281859E-002         1.1116896316E-002         1.0500000000E+002         3.9897703539E+002         2.4190587219E+002         7.2226645481E+000         2.9699933085E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:15.199              38.98698147               935.687555                1518133275.199            0                         4.0156684319E+002         4.1797940145E+002         4.4981608885E+000         4.6815762097E+000         1.8444835340E+000         0.0000000000E+000         4.6250000000E+001         -1.2411234847E+001        -1.2426288797E+001        -1.2285637617E+001        -1.3198000624E+001        2.9771080291E+000         0.0000000000E+000         2.1236058594E+004         1.1099819844E-002         1.1099649653E-002         1.1101239778E-002         1.1090925101E-002         1.1000000000E+001         3.9897703539E+002         2.4190562224E+002         7.1934818541E+000         2.9711656977E+002         0.0000000000E+000         1.1000000000E+001         
2018-02-08                23:41:16.161              38.98699261               935.687823                1518133276.162            0                         4.0128735296E+002         4.1768851483E+002         4.5092542060E+000         4.6931218642E+000         1.8444835340E+000         0.0000000000E+000         4.6187500000E+001         -1.2411234847E+001        -1.2426288797E+001        -1.2285637617E+001        -1.3198000624E+001        2.9771080291E+000         0.0000000000E+000         2.1199003906E+004         1.1099819844E-002         1.1099649653E-002         1.1101239778E-002         1.1090925101E-002         1.0500000000E+002         3.9897703539E+002         2.4173765022E+002         7.2108445415E+000         2.9711656977E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:17.141              38.98700395               935.688095                1518133277.141            0                         4.0133796587E+002         4.1774119152E+002         4.5043580589E+000         4.6880260737E+000         1.8444835340E+000         0.0000000000E+000         4.6250000000E+001         -1.2344235693E+001        -1.2473049919E+001        -1.2285709130E+001        -1.2675744894E+001        2.9771080291E+000         0.0000000000E+000         2.1239361328E+004         1.1100577300E-002         1.1099120997E-002         1.1101238970E-002         1.1096829439E-002         1.0500000000E+002         3.9897703539E+002         2.4176806829E+002         7.2031705539E+000         2.9711656977E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:18.315              38.98701754               935.688421                1518133278.315            0                         4.0133796587E+002         4.1774119152E+002         4.5110921533E+000         4.6950347550E+000         1.8866818340E+000         0.0000000000E+000         4.6250000000E+001         -1.2347416265E+001        -1.2478695382E+001        -1.2284916982E+001        -1.2585959183E+001        2.9771080291E+000         0.0000000000E+000         2.1241870278E+004         1.1100541342E-002         1.1099057173E-002         1.1101247925E-002         1.1097844507E-002         2.9000000000E+001         4.0813407895E+002         2.4176806829E+002         7.2138837198E+000         2.9711656977E+002         0.0000000000E+000         2.9000000000E+001         
2018-02-08                23:41:19.487              38.98703111               935.688747                1518133279.488            0                         4.0161058621E+002         4.1802492811E+002         4.4930097455E+000         4.6762150257E+000         1.8866818340E+000         0.0000000000E+000         4.6220703125E+001         -1.2347416265E+001        -1.2478695382E+001        -1.2284916982E+001        -1.2585959183E+001        2.9771080291E+000         0.0000000000E+000         2.1228663940E+004         1.1100541342E-002         1.1099057173E-002         1.1101247925E-002         1.1097844507E-002         1.0500000000E+002         4.0813407895E+002         2.4193191154E+002         7.1855549287E+000         2.9711656977E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:20.490              38.98704271               935.689025                1518133280.490            0                         4.0098883867E+002         4.1737782843E+002         4.5197297299E+000         4.7040245341E+000         1.8866818340E+000         0.0000000000E+000         4.6250000000E+001         -1.2354000654E+001        -1.2396311317E+001        -1.2284748354E+001        -1.3560090663E+001        2.9771080291E+000         0.0000000000E+000         2.1228851746E+004         1.1100466903E-002         1.1099988562E-002         1.1101249832E-002         1.1086831509E-002         1.0500000000E+002         4.0813407895E+002         2.4155824485E+002         7.2273832996E+000         2.9711656977E+002         0.0000000000E+000         1.0500000000E+002         
2018-02-08                23:41:21.480              38.98705418               935.689300                1518133281.481            0                         4.0099010680E+002         4.1735728769E+002         4.5005213015E+000         4.6837880925E+000         1.8866818340E+000         0.0000000000E+000         4.6187500000E+001         -1.2339306329E+001        -1.2338357347E+001        -1.2289754982E+001        -1.1237231928E+001        2.9735261214E+000         0.0000000000E+000         2.1251833984E+004         1.1100633029E-002         1.1100643758E-002         1.1101193229E-002         1.1113092479E-002         1.1000000000E+001         4.0813407895E+002         2.4155900699E+002         7.1971048325E+000         2.9675909396E+002         0.0000000000E+000         1.1000000000E+001         
2018-02-08                23:41:22.463              38.98706555               935.689573                1518133282.464            0                         4.0103435893E+002         4.1740334182E+002         4.5235900033E+000         4.7077961803E+000         1.8866818340E+000         0.0000000000E+000         4.6187500000E+001         -1.2339306329E+001        -1.2338357347E+001        -1.2289754982E+001        -1.1237231928E+001        2.9735261214E+000         0.0000000000E+000         2.1196567383E+004         1.1100633029E-002         1.1100643758E-002         1.1101193229E-002         1.1113092479E-002         1.0500000000E+002         4.0813407895E+002         2.4158560227E+002         7.2333035483E+000         2.9675909396E+002         0.0000000000E+000         1.0500000000E+002         
