DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              12CO2                     12CO2_dry                 13CO2                     13CO2_dry                 CH4                       CH4_High_Precision        DasTemp                   Delta_2min                Delta_30s                 Delta_5min                Delta_Raw                 H2O                       MPVPosition               OutletValve               Ratio_2min                Ratio_30s                 Ratio_5min                Ratio_Raw                 SpectrumID                ch4_splinemax_for_correct peak87_baseave_spec       peak88_baseave            peak_75                   solenoid_valves           species                   
2017-11-16                22:39:46.937              319.94429326              7678.663038               1510871986.938            0                         4.1960127069E+002         4.2278865307E+002         4.7043945198E+000         4.7400500580E+000         1.8097308491E+000         0.0000000000E+000         4.6375000000E+001         -1.2559285560E+001        -1.2882012123E+001        -1.2672557012E+001        -1.4006671655E+001        6.0302179817E-001         0.0000000000E+000         2.0968472248E+004         1.1098146064E-002         1.1094497494E-002         1.1096865479E-002         1.1081782709E-002         2.9000000000E+001         3.9139250063E+002         2.5274420923E+002         7.4227254712E+000         6.0181816185E+001         0.0000000000E+000         2.9000000000E+001         
2017-11-16                22:39:48.112              319.94430685              7678.663365               1510871988.112            0                         4.1938375207E+002         4.2256948583E+002         4.6991803361E+000         4.7347963549E+000         1.8097308491E+000         0.0000000000E+000         4.6375000000E+001         -1.2559285560E+001        -1.2882012123E+001        -1.2672557012E+001        -1.4006671655E+001        6.0302179817E-001         0.0000000000E+000         2.0896890625E+004         1.1098146064E-002         1.1094497494E-002         1.1096865479E-002         1.1081782709E-002         1.0500000000E+002         3.9139250063E+002         2.5261348179E+002         7.4145384763E+000         6.0181816185E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:49.134              319.94431869              7678.663649               1510871989.135            0                         4.1915112240E+002         4.2233509301E+002         4.7105632771E+000         4.7462655695E+000         1.8097308491E+000         0.0000000000E+000         4.6375000000E+001         -1.2647665404E+001        -1.2993777929E+001        -1.2683267700E+001        -1.3653123079E+001        6.0302179817E-001         0.0000000000E+000         2.0973443359E+004         1.1097146890E-002         1.1093233931E-002         1.1096744390E-002         1.1085779735E-002         1.0500000000E+002         3.9139250063E+002         2.5247367270E+002         7.4323900210E+000         6.0181816185E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:50.107              319.94432995              7678.663919               1510871990.108            0                         4.1915200393E+002         4.2232255089E+002         4.7173919896E+000         4.7529952240E+000         1.8097308491E+000         0.0000000000E+000         4.6375000000E+001         -1.2624098241E+001        -1.2884060399E+001        -1.2674341976E+001        -1.1217587601E+001        6.0053186501E-001         0.0000000000E+000         2.0965757813E+004         1.1097413327E-002         1.1094474337E-002         1.1096845299E-002         1.1113314567E-002         1.1000000000E+001         3.9139250063E+002         2.5247420249E+002         7.4430019804E+000         5.9933319862E+001         0.0000000000E+000         1.1000000000E+001         
2017-11-16                22:39:51.128              319.94434176              7678.664202               1510871991.128            0                         4.1938494454E+002         4.2255724956E+002         4.7172894828E+000         4.7528919436E+000         1.8097308491E+000         0.0000000000E+000         4.6375000000E+001         -1.2624098241E+001        -1.2884060399E+001        -1.2674341976E+001        -1.1217587601E+001        6.0053186501E-001         0.0000000000E+000         2.0961206543E+004         1.1097413327E-002         1.1094474337E-002         1.1096845299E-002         1.1113314567E-002         1.0500000000E+002         3.9139250063E+002         2.5261419845E+002         7.4428481295E+000         5.9933319862E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:52.144              319.94435353              7678.664485               1510871992.145            0                         4.1905663186E+002         4.2222645903E+002         4.7134791158E+000         4.7490528189E+000         1.8097308491E+000         0.0000000000E+000         4.6375000000E+001         -1.2648793135E+001        -1.2679127276E+001        -1.2680177039E+001        -1.1464231506E+001        6.0053186501E-001         0.0000000000E+000         2.0927943359E+004         1.1097134140E-002         1.1096791199E-002         1.1096779331E-002         1.1110526146E-002         1.0500000000E+002         3.9139250063E+002         2.5241688443E+002         7.4368602744E+000         5.9933319862E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:53.305              319.94436696              7678.664807               1510871993.305            0                         4.1905663186E+002         4.2222645903E+002         4.7129996808E+000         4.7485697655E+000         1.8025130373E+000         0.0000000000E+000         4.6375000000E+001         -1.2629013510E+001        -1.2602447994E+001        -1.2680879218E+001        -1.1145541639E+001        6.0053186501E-001         0.0000000000E+000         2.0985577906E+004         1.1097357758E-002         1.1097658093E-002         1.1096771393E-002         1.1114129079E-002         2.9000000000E+001         3.8982406912E+002         2.5241688443E+002         7.4360826993E+000         5.9933319862E+001         0.0000000000E+000         2.9000000000E+001         
2017-11-16                22:39:54.471              319.94438046              7678.665131               1510871994.472            0                         4.1909301095E+002         4.2226311268E+002         4.7039157980E+000         4.7394173246E+000         1.8025130373E+000         0.0000000000E+000         4.6375000000E+001         -1.2629013510E+001        -1.2602447994E+001        -1.2680879218E+001        -1.1145541639E+001        6.0053186501E-001         0.0000000000E+000         2.0937368042E+004         1.1097357758E-002         1.1097658093E-002         1.1096771393E-002         1.1114129079E-002         1.0500000000E+002         3.8982406912E+002         2.5243874805E+002         7.4218322130E+000         5.9933319862E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:55.483              319.94439217              7678.665412               1510871995.484            0                         4.1952262973E+002         4.2269597390E+002         4.7083597052E+000         4.7438947710E+000         1.8025130373E+000         0.0000000000E+000         4.6375000000E+001         -1.2612849692E+001        -1.2403022168E+001        -1.2681522189E+001        -1.2708538371E+001        6.0053186501E-001         0.0000000000E+000         2.0942794067E+004         1.1097540497E-002         1.1099912692E-002         1.1096764124E-002         1.1096458693E-002         1.0500000000E+002         3.8982406912E+002         2.5269694646E+002         7.4288170518E+000         5.9933319862E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:56.470              319.94440360              7678.665686               1510871996.471            0                         4.1952446956E+002         4.2266978024E+002         4.6988649259E+000         4.7340148931E+000         1.8025130373E+000         0.0000000000E+000         4.6375000000E+001         -1.2639160254E+001        -1.2506692080E+001        -1.2682135493E+001        -1.4251734214E+001        5.9533517337E-001         0.0000000000E+000         2.0968861328E+004         1.1097243044E-002         1.1098740657E-002         1.1096757190E-002         1.1079012165E-002         1.1000000000E+001         3.8982406912E+002         2.5269805219E+002         7.4137088692E+000         5.9414687961E+001         0.0000000000E+000         1.1000000000E+001         
